Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1498917360,7/1/2017 6:56 AM,55.4 °F,50.0 °F,82%,29.97 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Scattered Clouds
1497894420,6/19/2017 10:47 AM,89.6 °F,59.0 °F,36%,29.82 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1497898020,6/19/2017 11:47 AM,95.0 °F,57.2 °F,28%,29.82 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497901620,6/19/2017 12:47 PM,98.6 °F,57.2 °F,25%,29.80 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497905220,6/19/2017 1:47 PM,98.6 °F,59.0 °F,27%,29.80 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497908820,6/19/2017 2:47 PM,96.8 °F,62.6 °F,32%,29.80 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Clear
1497912600,6/19/2017 3:50 PM,95.0 °F,60.8 °F,32%,29.80 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Clear
1497916200,6/19/2017 4:50 PM,96.8 °F,60.8 °F,30%,29.79 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Clear
1497919800,6/19/2017 5:50 PM,93.2 °F,60.8 °F,34%,29.78 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Clear
1497926880,6/19/2017 7:48 PM,84.2 °F,60.8 °F,45%,29.82 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Clear
1497930840,6/19/2017 8:54 PM,77.0 °F,60.8 °F,57%,29.84 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Clear
1497934440,6/19/2017 9:54 PM,75.2 °F,60.8 °F,61%,29.84 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Clear
1497793620,6/18/2017 6:47 AM,71.6 °F,59.0 °F,64%,29.82 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497797220,6/18/2017 7:47 AM,77.0 °F,59.0 °F,54%,29.81 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497800820,6/18/2017 8:47 AM,84.2 °F,59.0 °F,42%,29.81 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Clear
1497804420,6/18/2017 9:47 AM,87.8 °F,59.0 °F,38%,29.80 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Clear
1497808020,6/18/2017 10:47 AM,89.6 °F,59.0 °F,36%,29.80 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1497811620,6/18/2017 11:47 AM,95.0 °F,59.0 °F,30%,29.79 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497815220,6/18/2017 12:47 PM,96.8 °F,57.2 °F,27%,29.77 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1497818820,6/18/2017 1:47 PM,102.2 °F,57.2 °F,22%,29.75 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Clear
1497822420,6/18/2017 2:47 PM,104.0 °F,57.2 °F,21%,29.73 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Clear
1497826200,6/18/2017 3:50 PM,104.0 °F,57.2 °F,21%,29.71 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Clear
1497829800,6/18/2017 4:50 PM,104.0 °F,57.2 °F,21%,29.71 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Clear
1497833280,6/18/2017 5:48 PM,100.4 °F,60.8 °F,27%,29.71 in,10.0 mi,North,17.3 mph,  -,N/A,	 ,Clear
1497837000,6/18/2017 6:50 PM,100.4 °F,57.2 °F,24%,29.72 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497840420,6/18/2017 7:47 PM,93.2 °F,57.2 °F,30%,29.74 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Clear
1497707220,6/17/2017 6:47 AM,64.4 °F,55.4 °F,73%,29.96 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Clear
1497710820,6/17/2017 7:47 AM,68.0 °F,55.4 °F,64%,29.97 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Clear
1497714420,6/17/2017 8:47 AM,71.6 °F,55.4 °F,57%,29.97 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Unknown
1497718020,6/17/2017 9:47 AM,75.2 °F,55.4 °F,50%,29.96 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Scattered Clouds
1497721980,6/17/2017 10:53 AM,78.8 °F,55.4 °F,44%,29.96 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Partly Cloudy
1497725220,6/17/2017 11:47 AM,82.4 °F,55.4 °F,39%,29.95 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Partly Cloudy
1497728820,6/17/2017 12:47 PM,86.0 °F,57.2 °F,37%,29.92 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Partly Cloudy
1497732420,6/17/2017 1:47 PM,89.6 °F,57.2 °F,33%,29.89 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Partly Cloudy
1497736020,6/17/2017 2:47 PM,91.4 °F,57.2 °F,31%,29.88 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1497739620,6/17/2017 3:47 PM,93.2 °F,57.2 °F,30%,29.87 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1497743220,6/17/2017 4:47 PM,91.4 °F,55.4 °F,29%,29.85 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1497747180,6/17/2017 5:53 PM,91.4 °F,55.4 °F,29%,29.84 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1497750420,6/17/2017 6:47 PM,89.6 °F,55.4 °F,31%,29.84 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Clear
1497754020,6/17/2017 7:47 PM,86.0 °F,55.4 °F,35%,29.84 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1497757620,6/17/2017 8:47 PM,82.4 °F,55.4 °F,39%,29.83 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Clear
1497620820,6/16/2017 6:47 AM,64.4 °F,55.4 °F,73%,30.03 in,  -,Calm,Calm,  -,N/A,	 ,Clear
1497624420,6/16/2017 7:47 AM,68.0 °F,55.4 °F,64%,30.03 in,  -,WNW,3.5 mph,  -,N/A,	 ,Clear
1497628020,6/16/2017 8:47 AM,71.6 °F,55.4 °F,57%,30.03 in,  -,WNW,5.8 mph,  -,N/A,	 ,Clear
1497631620,6/16/2017 9:47 AM,75.2 °F,57.2 °F,53%,30.02 in,  -,Variable,5.8 mph,  -,N/A,	 ,Clear
1497635220,6/16/2017 10:47 AM,78.8 °F,57.2 °F,47%,30.02 in,  -,NW,9.2 mph,  -,N/A,	 ,Clear
1497638820,6/16/2017 11:47 AM,82.4 °F,57.2 °F,42%,30.00 in,  -,Variable,5.8 mph,  -,N/A,	 ,Clear
1497642420,6/16/2017 12:47 PM,84.2 °F,57.2 °F,40%,29.98 in,  -,NW,9.2 mph,  -,N/A,	 ,Clear
1497646380,6/16/2017 1:53 PM,87.8 °F,57.2 °F,35%,29.96 in,  -,NW,9.2 mph,  -,N/A,	 ,Clear
1497649620,6/16/2017 2:47 PM,89.6 °F,57.2 °F,33%,29.95 in,  -,NW,9.2 mph,  -,N/A,	 ,Clear
1497653220,6/16/2017 3:47 PM,89.6 °F,57.2 °F,33%,29.94 in,  -,NNW,11.5 mph,  -,N/A,	 ,Clear
1497656820,6/16/2017 4:47 PM,87.8 °F,55.4 °F,33%,29.94 in,  -,North,15.0 mph,  -,N/A,	 ,Clear
1497660840,6/16/2017 5:54 PM,86.0 °F,55.4 °F,35%,29.93 in,  -,NNW,11.5 mph,  -,N/A,	 ,Clear
1497667620,6/16/2017 7:47 PM,78.8 °F,55.4 °F,44%,29.94 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Clear
1497671220,6/16/2017 8:47 PM,75.2 °F,53.6 °F,47%,29.95 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Clear
1497674820,6/16/2017 9:47 PM,75.2 °F,55.4 °F,50%,29.96 in,10.0 mi,NNW,5.8 mph,  -,N/A,	 ,Clear
1497534600,6/15/2017 6:50 AM,59.0 °F,48.2 °F,67%,30.06 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497538020,6/15/2017 7:47 AM,62.6 °F,50.0 °F,63%,30.07 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Clear
1497541620,6/15/2017 8:47 AM,66.2 °F,50.0 °F,56%,30.07 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1497545220,6/15/2017 9:47 AM,68.0 °F,50.0 °F,52%,30.08 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1497548820,6/15/2017 10:47 AM,71.6 °F,50.0 °F,46%,30.07 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Clear
1497552420,6/15/2017 11:47 AM,75.2 °F,50.0 °F,41%,30.07 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Partly Cloudy
1497556200,6/15/2017 12:50 PM,77.0 °F,48.2 °F,36%,30.07 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Partly Cloudy
1497559800,6/15/2017 1:50 PM,78.8 °F,50.0 °F,36%,30.07 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Scattered Clouds
1497563220,6/15/2017 2:47 PM,82.4 °F,51.8 °F,35%,30.04 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1497566820,6/15/2017 3:47 PM,82.4 °F,51.8 °F,35%,30.05 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Partly Cloudy
1497570420,6/15/2017 4:47 PM,80.6 °F,51.8 °F,37%,30.03 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Clear
1497574020,6/15/2017 5:47 PM,78.8 °F,51.8 °F,39%,30.03 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Clear
1497577860,6/15/2017 6:51 PM,75.2 °F,51.8 °F,44%,30.03 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Clear
1497581460,6/15/2017 7:51 PM,73.4 °F,51.8 °F,47%,30.04 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Clear
1497584820,6/15/2017 8:47 PM,68.0 °F,53.6 °F,60%,30.05 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Clear
1497588420,6/15/2017 9:47 PM,66.2 °F,55.4 °F,68%,30.07 in,8.0 mi,NNW,5.8 mph,  -,N/A,	 ,Clear
1497448020,6/14/2017 6:47 AM,57.2 °F,48.2 °F,72%,30.02 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497451620,6/14/2017 7:47 AM,62.6 °F,50.0 °F,63%,30.01 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497455400,6/14/2017 8:50 AM,66.2 °F,50.0 °F,56%,30.01 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497458820,6/14/2017 9:47 AM,69.8 °F,48.2 °F,46%,30.01 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Clear
1497462600,6/14/2017 10:50 AM,75.2 °F,50.0 °F,41%,30.00 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Clear
1497466260,6/14/2017 11:51 AM,77.0 °F,50.0 °F,39%,30.01 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Clear
1497469800,6/14/2017 12:50 PM,78.8 °F,46.4 °F,32%,29.99 in,10.0 mi,NW,10.4 mph,  -,N/A,	 ,Clear
1497473220,6/14/2017 1:47 PM,82.4 °F,46.4 °F,28%,29.98 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Clear
1497476820,6/14/2017 2:47 PM,84.2 °F,46.4 °F,27%,29.96 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497480780,6/14/2017 3:53 PM,86.0 °F,50.0 °F,29%,29.96 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497487620,6/14/2017 5:47 PM,78.8 °F,44.6 °F,30%,29.96 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497491220,6/14/2017 6:47 PM,77.0 °F,44.6 °F,32%,29.97 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Clear
1497494940,6/14/2017 7:49 PM,73.4 °F,42.8 °F,33%,29.98 in,10.0 mi,NW,10.4 mph,  -,N/A,	 ,Clear
1497498540,6/14/2017 8:49 PM,68.0 °F,42.8 °F,40%,30.00 in,10.0 mi,NW,10.4 mph,  -,N/A,	 ,Clear
1497502140,6/14/2017 9:49 PM,66.2 °F,48.2 °F,52%,30.01 in,10.0 mi,NW,10.4 mph,  -,N/A,	 ,Clear
1497365820,6/13/2017 7:57 AM,59.0 °F,46.4 °F,63%,30.12 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497368820,6/13/2017 8:47 AM,60.8 °F,48.2 °F,63%,30.12 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1497372420,6/13/2017 9:47 AM,66.2 °F,48.2 °F,52%,30.11 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Clear
1497376020,6/13/2017 10:47 AM,68.0 °F,46.4 °F,46%,30.09 in,10.0 mi,NW,8.1 mph,  -,N/A,	 ,Clear
1497379620,6/13/2017 11:47 AM,71.6 °F,46.4 °F,41%,30.09 in,10.0 mi,North,8.1 mph,  -,N/A,	 ,Clear
1497383220,6/13/2017 12:47 PM,75.2 °F,48.2 °F,38%,30.08 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Clear
1497386820,6/13/2017 1:47 PM,77.0 °F,50.0 °F,39%,30.06 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Clear
1497390600,6/13/2017 2:50 PM,78.8 °F,48.2 °F,34%,30.04 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497394020,6/13/2017 3:47 PM,78.8 °F,46.4 °F,32%,30.02 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497397740,6/13/2017 4:49 PM,77.0 °F,46.4 °F,34%,30.00 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Clear
1497401880,6/13/2017 5:58 PM,75.2 °F,41.0 °F,29%,30.00 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Clear
1497405120,6/13/2017 6:52 PM,69.8 °F,44.6 °F,40%,29.99 in,10.0 mi,NW,17.3 mph,23.0 mph,N/A,	 ,Clear
1497408420,6/13/2017 7:47 PM,68.0 °F,46.4 °F,46%,30.01 in,10.0 mi,North,11.5 mph,  -,N/A,	 ,Clear
1497412440,6/13/2017 8:54 PM,64.4 °F,46.4 °F,52%,30.01 in,10.0 mi,NNW,8.1 mph,  -,N/A,	 ,Clear
1497416040,6/13/2017 9:54 PM,62.6 °F,48.2 °F,59%,30.01 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1497275220,6/12/2017 6:47 AM,53.6 °F,48.2 °F,82%,30.10 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Overcast
1497278820,6/12/2017 7:47 AM,57.2 °F,48.2 °F,72%,30.12 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Overcast
1497282720,6/12/2017 8:52 AM,57.2 °F,46.4 °F,67%,30.16 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1497286020,6/12/2017 9:47 AM,59.0 °F,46.4 °F,63%,30.16 in,10.0 mi,SE,5.8 mph,  -,N/A,	 ,Overcast
1497289620,6/12/2017 10:47 AM,59.0 °F,46.4 °F,63%,30.17 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1497293220,6/12/2017 11:47 AM,64.4 °F,48.2 °F,56%,30.18 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1497296820,6/12/2017 12:47 PM,68.0 °F,46.4 °F,46%,30.16 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1497300420,6/12/2017 1:47 PM,73.4 °F,46.4 °F,38%,30.13 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Partly Cloudy
1497304020,6/12/2017 2:47 PM,71.6 °F,39.2 °F,31%,30.12 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1497306900,6/12/2017 3:35 PM,69.8 °F,50.0 °F,49%,30.12 in,10.0 mi,NNW,25.3 mph,  -,N/A,	 ,Scattered Clouds
1497307800,6/12/2017 3:50 PM,69.8 °F,50.0 °F,49%,30.13 in,10.0 mi,NNW,23.0 mph,  -,N/A,	 ,Scattered Clouds
1497311220,6/12/2017 4:47 PM,68.0 °F,48.2 °F,49%,30.13 in,10.0 mi,NNW,19.6 mph,  -,N/A,	 ,Scattered Clouds
1497315240,6/12/2017 5:54 PM,66.2 °F,48.2 °F,52%,30.13 in,10.0 mi,North,13.8 mph,  -,N/A,	 ,Scattered Clouds
1497322680,6/12/2017 7:58 PM,62.6 °F,48.2 °F,59%,30.15 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Partly Cloudy
1497325800,6/12/2017 8:50 PM,59.0 °F,50.0 °F,72%,30.15 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Partly Cloudy
1497329580,6/12/2017 9:53 PM,57.2 °F,48.2 °F,72%,30.18 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Partly Cloudy
1497188820,6/11/2017 6:47 AM,53.6 °F,44.6 °F,72%,29.97 in,10.0 mi,North,  -,  -,N/A,	 ,Scattered Clouds
1497193140,6/11/2017 7:59 AM,57.2 °F,42.8 °F,59%,29.96 in,10.0 mi,North,  -,  -,N/A,	 ,Mostly Cloudy
1497196740,6/11/2017 8:59 AM,59.0 °F,41.0 °F,51%,29.97 in,10.0 mi,North,  -,  -,N/A,	 ,Mostly Cloudy
1497199800,6/11/2017 9:50 AM,59.0 °F,41.0 °F,51%,29.98 in,10.0 mi,North,  -,  -,N/A,	 ,Mostly Cloudy
1497203400,6/11/2017 10:50 AM,62.6 °F,41.0 °F,45%,29.98 in,10.0 mi,North,  -,  -,N/A,	 ,Mostly Cloudy
1497214200,6/11/2017 1:50 PM,64.4 °F,42.8 °F,45%,29.99 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1497217620,6/11/2017 2:47 PM,66.2 °F,42.8 °F,43%,29.99 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1497221760,6/11/2017 3:56 PM,64.4 °F,41.0 °F,42%,29.98 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1497224820,6/11/2017 4:47 PM,66.2 °F,41.0 °F,40%,29.99 in,10.0 mi,NW,17.3 mph,  -,N/A,	 ,Mostly Cloudy
1497228420,6/11/2017 5:47 PM,62.6 °F,41.0 °F,45%,30.00 in,10.0 mi,NW,18.4 mph,  -,N/A,	 ,Mostly Cloudy
1497232200,6/11/2017 6:50 PM,60.8 °F,42.8 °F,52%,30.02 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1497235620,6/11/2017 7:47 PM,59.0 °F,44.6 °F,59%,30.02 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1497239760,6/11/2017 8:56 PM,57.2 °F,42.8 °F,59%,30.01 in,10.0 mi,NW,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1497243000,6/11/2017 9:50 PM,57.2 °F,46.4 °F,67%,30.04 in,10.0 mi,NW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1497106020,6/10/2017 7:47 AM,57.2 °F,48.2 °F,72%,30.01 in,10.0 mi,NW,5.8 mph,  -,N/A,	 ,Scattered Clouds
1497109800,6/10/2017 8:50 AM,59.0 °F,48.2 °F,67%,30.02 in,10.0 mi,NNW,11.5 mph,  -,N/A,	 ,Scattered Clouds
1497113220,6/10/2017 9:47 AM,62.6 °F,46.4 °F,55%,30.02 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Scattered Clouds
1497116820,6/10/2017 10:47 AM,64.4 °F,46.4 °F,52%,30.01 in,10.0 mi,NNW,16.1 mph,  -,N/A,	 ,Scattered Clouds
1497120720,6/10/2017 11:52 AM,66.2 °F,44.6 °F,46%,30.02 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Scattered Clouds
1497124020,6/10/2017 12:47 PM,68.0 °F,46.4 °F,46%,30.01 in,10.0 mi,NNW,16.1 mph,25.3 mph,N/A,	 ,Scattered Clouds
1497127920,6/10/2017 1:52 PM,71.6 °F,44.6 °F,38%,29.99 in,10.0 mi,North,17.3 mph,  -,N/A,	 ,Scattered Clouds
1497131220,6/10/2017 2:47 PM,69.8 °F,44.6 °F,40%,29.99 in,10.0 mi,North,20.7 mph,  -,N/A,	 ,Scattered Clouds
1497135240,6/10/2017 3:54 PM,69.8 °F,44.6 °F,40%,29.97 in,10.0 mi,North,20.7 mph,  -,N/A,	 ,Scattered Clouds
1497138840,6/10/2017 4:54 PM,68.0 °F,44.6 °F,43%,29.96 in,10.0 mi,NNW,16.1 mph,  -,N/A,	 ,Scattered Clouds
1497142020,6/10/2017 5:47 PM,68.0 °F,42.8 °F,40%,29.96 in,10.0 mi,North,17.3 mph,  -,N/A,	 ,Scattered Clouds
1497145620,6/10/2017 6:47 PM,66.2 °F,46.4 °F,49%,29.95 in,10.0 mi,NNW,13.8 mph,  -,N/A,	 ,Partly Cloudy
1497149220,6/10/2017 7:47 PM,64.4 °F,48.2 °F,56%,29.96 in,10.0 mi,NNW,15.0 mph,  -,N/A,	 ,Scattered Clouds
1497153240,6/10/2017 8:54 PM,  -,42.8 °F,N/A%,29.96 in,10.0 mi,North,  -,  -,N/A,	 ,Scattered Clouds
1497156420,6/10/2017 9:47 PM,59.0 °F,48.2 °F,67%,29.97 in,10.0 mi,North,  -,  -,N/A,	 ,Mostly Cloudy
1497016020,6/9/2017 6:47 AM,60.8 °F,59.0 °F,94%,29.96 in,3.0 mi,NNW,6.9 mph,  -,N/A,	 ,Overcast
1497019620,6/9/2017 7:47 AM,60.8 °F,59.0 °F,94%,29.96 in,3.0 mi,NNW,6.9 mph,  -,N/A,	 ,Overcast
1497023520,6/9/2017 8:52 AM,60.8 °F,60.8 °F,100%,29.98 in,3.0 mi,NW,6.9 mph,  -,N/A,	 ,Overcast
1497027120,6/9/2017 9:52 AM,60.8 °F,59.0 °F,94%,29.98 in,3.0 mi,NNW,11.5 mph,  -,N/A,	 ,Overcast
1497028620,6/9/2017 10:17 AM,60.8 °F,59.0 °F,94%,29.98 in,1.5 mi,NW,11.5 mph,  -,N/A,Rain,Light Rain
1497030420,6/9/2017 10:47 AM,59.0 °F,57.2 °F,94%,29.99 in,2.5 mi,NNW,16.1 mph,  -,N/A,Rain,Light Rain
1497031320,6/9/2017 11:02 AM,59.0 °F,57.2 °F,94%,29.99 in,1.5 mi,NNW,16.1 mph,  -,N/A,Rain,Light Rain
1497034740,6/9/2017 11:59 AM,59.0 °F,57.2 °F,94%,30.01 in,4.0 mi,North,12.7 mph,  -,N/A,Rain,Light Rain
1497037620,6/9/2017 12:47 PM,64.4 °F,53.6 °F,68%,30.00 in,10.0 mi,North,12.7 mph,  -,N/A,	 ,Overcast
1497041220,6/9/2017 1:47 PM,64.4 °F,50.0 °F,59%,29.99 in,10.0 mi,North,13.8 mph,  -,N/A,	 ,Overcast
1497044820,6/9/2017 2:47 PM,68.0 °F,48.2 °F,49%,30.00 in,10.0 mi,North,12.7 mph,  -,N/A,	 ,Overcast
1497048840,6/9/2017 3:54 PM,68.0 °F,48.2 °F,49%,29.98 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Overcast
1497055860,6/9/2017 5:51 PM,64.4 °F,46.4 °F,52%,29.99 in,10.0 mi,North,20.7 mph,  -,N/A,	 ,Mostly Cloudy
1497059220,6/9/2017 6:47 PM,62.6 °F,44.6 °F,52%,29.99 in,10.0 mi,North,16.1 mph,  -,N/A,	 ,Mostly Cloudy
1497062820,6/9/2017 7:47 PM,60.8 °F,46.4 °F,59%,30.00 in,10.0 mi,NNW,17.3 mph,  -,N/A,	 ,Mostly Cloudy
1497066420,6/9/2017 8:47 PM,59.0 °F,46.4 °F,63%,30.01 in,10.0 mi,NNW,12.7 mph,  -,N/A,	 ,Mostly Cloudy
1497070020,6/9/2017 9:47 PM,57.2 °F,46.4 °F,67%,30.03 in,10.0 mi,NNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1496929620,6/8/2017 6:47 AM,62.6 °F,48.2 °F,59%,29.98 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Overcast
1496933520,6/8/2017 7:52 AM,62.6 °F,44.6 °F,52%,30.01 in,10.0 mi,South,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1496936820,6/8/2017 8:47 AM,62.6 °F,46.4 °F,55%,30.02 in,10.0 mi,South,11.5 mph,  -,N/A,	 ,Overcast
1496940480,6/8/2017 9:48 AM,64.4 °F,46.4 °F,52%,30.04 in,10.0 mi,SSE,11.5 mph,  -,N/A,	 ,Overcast
1496944200,6/8/2017 10:50 AM,68.0 °F,42.8 °F,40%,30.03 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
1496947620,6/8/2017 11:47 AM,69.8 °F,44.6 °F,40%,30.05 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
1496951220,6/8/2017 12:47 PM,73.4 °F,46.4 °F,38%,30.05 in,10.0 mi,South,11.5 mph,  -,N/A,	 ,Overcast
1496954820,6/8/2017 1:47 PM,73.4 °F,48.2 °F,41%,30.04 in,10.0 mi,South,11.5 mph,  -,N/A,	 ,Overcast
1496956620,6/8/2017 2:17 PM,71.6 °F,50.0 °F,46%,30.04 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Overcast
1496957760,6/8/2017 2:36 PM,71.6 °F,50.0 °F,46%,30.05 in,10.0 mi,SSE,8.1 mph,  -,N/A,	 ,Overcast
1496958480,6/8/2017 2:48 PM,69.8 °F,55.4 °F,60%,30.05 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1496962080,6/8/2017 3:48 PM,71.6 °F,55.4 °F,57%,30.03 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Overcast
1496965680,6/8/2017 4:48 PM,71.6 °F,57.2 °F,60%,30.02 in,10.0 mi,SSW,5.8 mph,  -,N/A,	 ,Overcast
1496969220,6/8/2017 5:47 PM,71.6 °F,57.2 °F,60%,30.00 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Overcast
1496972820,6/8/2017 6:47 PM,69.8 °F,59.0 °F,68%,29.99 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1496976840,6/8/2017 7:54 PM,66.2 °F,60.8 °F,83%,30.02 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1496980020,6/8/2017 8:47 PM,64.4 °F,62.6 °F,94%,30.00 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1496983620,6/8/2017 9:47 PM,66.2 °F,60.8 °F,83%,30.00 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1496843280,6/7/2017 6:48 AM,55.4 °F,50.0 °F,82%,29.95 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
