Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1498913220,7/1/2017 5:47 AM,75.2 °F,30.2 °F,19%,29.79 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1498013220,6/20/2017 7:47 PM,107.6 °F,44.6 °F,12%,29.64 in,10.0 mi,West,4.6 mph,  -,N/A,	 ,Clear
1498016820,6/20/2017 8:47 PM,102.2 °F,50.0 °F,17%,29.66 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497876420,6/19/2017 5:47 AM,80.6 °F,39.2 °F,23%,29.74 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497880020,6/19/2017 6:47 AM,84.2 °F,39.2 °F,20%,29.77 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497883620,6/19/2017 7:47 AM,89.6 °F,37.4 °F,16%,29.78 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497887220,6/19/2017 8:47 AM,91.4 °F,46.4 °F,21%,29.80 in,10.0 mi,NE,4.6 mph,  -,N/A,	 ,Clear
1497890820,6/19/2017 9:47 AM,98.6 °F,39.2 °F,13%,29.80 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497894420,6/19/2017 10:47 AM,102.2 °F,32.0 °F,9%,29.80 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497898020,6/19/2017 11:47 AM,105.8 °F,32.0 °F,8%,29.77 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Clear
1497901620,6/19/2017 12:47 PM,109.4 °F,32.0 °F,7%,29.74 in,10.0 mi,WSW,8.1 mph,  -,N/A,	 ,Clear
1497905220,6/19/2017 1:47 PM,111.2 °F,32.0 °F,7%,29.73 in,10.0 mi,WSW,8.1 mph,  -,N/A,	 ,Clear
1497908820,6/19/2017 2:47 PM,113.0 °F,32.0 °F,6%,29.70 in,10.0 mi,SW,9.2 mph,  -,N/A,	 ,Clear
1497912420,6/19/2017 3:47 PM,114.8 °F,32.0 °F,6%,29.67 in,10.0 mi,NW,9.2 mph,  -,N/A,	 ,Clear
1497916020,6/19/2017 4:47 PM,114.8 °F,30.2 °F,6%,29.65 in,10.0 mi,SW,13.8 mph,  -,N/A,	 ,Clear
1497919620,6/19/2017 5:47 PM,114.8 °F,32.0 °F,6%,29.65 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1497923220,6/19/2017 6:47 PM,113.0 °F,32.0 °F,6%,29.66 in,10.0 mi,WNW,10.4 mph,  -,N/A,	 ,Clear
1497926820,6/19/2017 7:47 PM,109.4 °F,33.8 °F,7%,29.67 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1497930420,6/19/2017 8:47 PM,100.4 °F,44.6 °F,15%,29.69 in,10.0 mi,WSW,4.6 mph,  -,N/A,	 ,Clear
1497790020,6/18/2017 5:47 AM,73.4 °F,39.2 °F,29%,29.77 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497793620,6/18/2017 6:47 AM,77.0 °F,39.2 °F,26%,29.78 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497797220,6/18/2017 7:47 AM,84.2 °F,39.2 °F,20%,29.79 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497800820,6/18/2017 8:47 AM,89.6 °F,39.2 °F,17%,29.79 in,10.0 mi,SSW,5.8 mph,  -,N/A,	 ,Clear
1497804420,6/18/2017 9:47 AM,95.0 °F,33.8 °F,12%,29.78 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Clear
1497808020,6/18/2017 10:47 AM,98.6 °F,32.0 °F,10%,29.77 in,10.0 mi,South,5.8 mph,  -,N/A,	 ,Clear
1497811620,6/18/2017 11:47 AM,102.2 °F,30.2 °F,8%,29.75 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Clear
1497815220,6/18/2017 12:47 PM,104.0 °F,30.2 °F,8%,29.73 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Clear
1497818820,6/18/2017 1:47 PM,105.8 °F,28.4 °F,7%,29.70 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1497822420,6/18/2017 2:47 PM,107.6 °F,26.6 °F,6%,29.68 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Clear
1497826020,6/18/2017 3:47 PM,111.2 °F,26.6 °F,5%,29.66 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Clear
1497829620,6/18/2017 4:47 PM,111.2 °F,24.8 °F,5%,29.64 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Clear
1497833220,6/18/2017 5:47 PM,111.2 °F,26.6 °F,5%,29.63 in,10.0 mi,WSW,8.1 mph,  -,N/A,	 ,Clear
1497836820,6/18/2017 6:47 PM,109.4 °F,28.4 °F,6%,29.64 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Clear
1497840420,6/18/2017 7:47 PM,104.0 °F,30.2 °F,8%,29.64 in,10.0 mi,SSW,4.6 mph,  -,N/A,	 ,Clear
1497703620,6/17/2017 5:47 AM,71.6 °F,35.6 °F,27%,29.82 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497707220,6/17/2017 6:47 AM,77.0 °F,37.4 °F,24%,29.84 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497710820,6/17/2017 7:47 AM,82.4 °F,41.0 °F,23%,29.85 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497714420,6/17/2017 8:47 AM,87.8 °F,32.0 °F,14%,29.85 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497718020,6/17/2017 9:47 AM,93.2 °F,28.4 °F,10%,29.85 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497721620,6/17/2017 10:47 AM,96.8 °F,28.4 °F,9%,29.84 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497725220,6/17/2017 11:47 AM,100.4 °F,23.0 °F,6%,29.82 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497728820,6/17/2017 12:47 PM,100.4 °F,23.0 °F,6%,29.80 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Clear
1497732420,6/17/2017 1:47 PM,104.0 °F,23.0 °F,6%,29.77 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497736020,6/17/2017 2:47 PM,105.8 °F,19.4 °F,5%,29.74 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Clear
1497739620,6/17/2017 3:47 PM,107.6 °F,17.6 °F,4%,29.70 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1497743220,6/17/2017 4:47 PM,107.6 °F,17.6 °F,4%,29.70 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1497746820,6/17/2017 5:47 PM,107.6 °F,14.0 °F,4%,29.68 in,10.0 mi,WSW,11.5 mph,  -,N/A,	 ,Clear
1497750420,6/17/2017 6:47 PM,105.8 °F,17.6 °F,4%,29.69 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1497754020,6/17/2017 7:47 PM,100.4 °F,17.6 °F,5%,29.69 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1497758400,6/17/2017 9:00 PM,95.0 °F,26.6 °F,9%,29.70 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Clear
1497617220,6/16/2017 5:47 AM,68.0 °F,30.2 °F,24%,29.85 in,10.0 mi,NE,9.2 mph,  -,N/A,	 ,Clear
1497620820,6/16/2017 6:47 AM,73.4 °F,32.0 °F,22%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497624420,6/16/2017 7:47 AM,80.6 °F,30.2 °F,16%,29.89 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497628020,6/16/2017 8:47 AM,86.0 °F,28.4 °F,12%,29.89 in,10.0 mi,SSE,4.6 mph,  -,N/A,	 ,Clear
1497631620,6/16/2017 9:47 AM,89.6 °F,23.0 °F,9%,29.89 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497635220,6/16/2017 10:47 AM,95.0 °F,30.2 °F,10%,29.88 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497638820,6/16/2017 11:47 AM,98.6 °F,19.4 °F,6%,29.86 in,10.0 mi,South,5.8 mph,  -,N/A,	 ,Clear
1497642420,6/16/2017 12:47 PM,102.2 °F,19.4 °F,5%,29.85 in,10.0 mi,West,5.8 mph,  -,N/A,	 ,Clear
1497649620,6/16/2017 2:47 PM,105.8 °F,6.8 °F,4%,29.80 in,10.0 mi,West,11.5 mph,  -,N/A,	 ,Clear
1497653220,6/16/2017 3:47 PM,107.6 °F,6.8 °F,4%,29.77 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Clear
1497656820,6/16/2017 4:47 PM,107.6 °F,8.6 °F,4%,29.75 in,10.0 mi,SW,9.2 mph,  -,N/A,	 ,Clear
1497660420,6/16/2017 5:47 PM,105.8 °F,8.6 °F,4%,29.74 in,10.0 mi,WSW,13.8 mph,  -,N/A,	 ,Clear
1497664020,6/16/2017 6:47 PM,105.8 °F,8.6 °F,4%,29.74 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Clear
1497667620,6/16/2017 7:47 PM,98.6 °F,15.8 °F,5%,29.75 in,10.0 mi,WSW,8.1 mph,  -,N/A,	 ,Clear
1497672000,6/16/2017 9:00 PM,96.8 °F,19.4 °F,6%,29.76 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497530820,6/15/2017 5:47 AM,68.0 °F,26.6 °F,21%,29.85 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497534420,6/15/2017 6:47 AM,69.8 °F,30.2 °F,23%,29.87 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497538020,6/15/2017 7:47 AM,77.0 °F,37.4 °F,24%,29.88 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1497541620,6/15/2017 8:47 AM,86.0 °F,23.0 °F,10%,29.89 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497545220,6/15/2017 9:47 AM,89.6 °F,23.0 °F,9%,29.90 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497548820,6/15/2017 10:47 AM,93.2 °F,23.0 °F,8%,29.89 in,10.0 mi,SSW,4.6 mph,  -,N/A,	 ,Clear
1497552420,6/15/2017 11:47 AM,96.8 °F,17.6 °F,6%,29.88 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Clear
1497556020,6/15/2017 12:47 PM,100.4 °F,15.8 °F,5%,29.87 in,10.0 mi,SW,5.8 mph,  -,N/A,	 ,Clear
1497559620,6/15/2017 1:47 PM,102.2 °F,5.0 °F,4%,29.85 in,10.0 mi,SW,4.6 mph,  -,N/A,	 ,Clear
1497563220,6/15/2017 2:47 PM,104.0 °F,1.4 °F,4%,29.83 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Clear
1497566820,6/15/2017 3:47 PM,105.8 °F,5.0 °F,4%,29.80 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497570420,6/15/2017 4:47 PM,105.8 °F,-0.4 °F,4%,29.79 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Clear
1497574020,6/15/2017 5:47 PM,104.0 °F,1.4 °F,4%,29.77 in,10.0 mi,SW,9.2 mph,  -,N/A,	 ,Clear
1497577620,6/15/2017 6:47 PM,104.0 °F,1.4 °F,4%,29.78 in,10.0 mi,WSW,5.8 mph,  -,N/A,	 ,Clear
1497581220,6/15/2017 7:47 PM,100.4 °F,10.4 °F,4%,29.78 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1497584820,6/15/2017 8:47 PM,96.8 °F,10.4 °F,4%,29.79 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Clear
1497444420,6/14/2017 5:47 AM,62.6 °F,33.8 °F,34%,29.84 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497448020,6/14/2017 6:47 AM,68.0 °F,32.0 °F,26%,29.85 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497451620,6/14/2017 7:47 AM,75.2 °F,33.8 °F,22%,29.86 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497455220,6/14/2017 8:47 AM,80.6 °F,41.0 °F,24%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497458820,6/14/2017 9:47 AM,84.2 °F,21.2 °F,10%,29.86 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497462420,6/14/2017 10:47 AM,87.8 °F,19.4 °F,8%,29.86 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Clear
1497466020,6/14/2017 11:47 AM,93.2 °F,15.8 °F,6%,29.85 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Clear
1497469620,6/14/2017 12:47 PM,96.8 °F,1.4 °F,4%,29.84 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1497473220,6/14/2017 1:47 PM,98.6 °F,5.0 °F,4%,29.82 in,10.0 mi,WSW,4.6 mph,  -,N/A,	 ,Clear
1497476820,6/14/2017 2:47 PM,98.6 °F,5.0 °F,4%,29.80 in,10.0 mi,SSW,11.5 mph,  -,N/A,	 ,Clear
1497480420,6/14/2017 3:47 PM,100.4 °F,5.0 °F,4%,29.79 in,10.0 mi,SW,11.5 mph,  -,N/A,	 ,Clear
1497484020,6/14/2017 4:47 PM,102.2 °F,5.0 °F,4%,29.77 in,10.0 mi,WSW,11.5 mph,  -,N/A,	 ,Clear
1497487620,6/14/2017 5:47 PM,37.4 °F,-0.4 °F,20%,29.77 in,10.0 mi,SW,9.2 mph,  -,N/A,	 ,Clear
1497491220,6/14/2017 6:47 PM,100.4 °F,6.8 °F,4%,29.77 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1497494820,6/14/2017 7:47 PM,96.8 °F,10.4 °F,4%,29.78 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1497498420,6/14/2017 8:47 PM,93.2 °F,12.2 °F,5%,29.79 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Clear
1497358020,6/13/2017 5:47 AM,62.6 °F,33.8 °F,34%,29.87 in,10.0 mi,ESE,3.5 mph,  -,N/A,	 ,Clear
1497361620,6/13/2017 6:47 AM,68.0 °F,35.6 °F,30%,29.89 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497365220,6/13/2017 7:47 AM,75.2 °F,24.8 °F,15%,29.90 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497368820,6/13/2017 8:47 AM,82.4 °F,19.4 °F,10%,29.90 in,10.0 mi,WNW,6.9 mph,  -,N/A,	 ,Clear
1497372420,6/13/2017 9:47 AM,80.6 °F,21.2 °F,11%,29.89 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1497376020,6/13/2017 10:47 AM,84.2 °F,19.4 °F,9%,29.89 in,10.0 mi,SSW,6.9 mph,  -,N/A,	 ,Clear
1497383220,6/13/2017 12:47 PM,87.8 °F,14.0 °F,6%,29.88 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1497386820,6/13/2017 1:47 PM,89.6 °F,12.2 °F,6%,29.84 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Clear
1497390420,6/13/2017 2:47 PM,93.2 °F,10.4 °F,5%,29.82 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1497394020,6/13/2017 3:47 PM,93.2 °F,8.6 °F,4%,29.80 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Clear
1497397620,6/13/2017 4:47 PM,95.0 °F,1.4 °F,4%,29.79 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Clear
1497401220,6/13/2017 5:47 PM,95.0 °F,-0.4 °F,4%,29.77 in,10.0 mi,West,8.1 mph,  -,N/A,	 ,Clear
1497404820,6/13/2017 6:47 PM,93.2 °F,3.2 °F,4%,29.78 in,10.0 mi,WNW,8.1 mph,  -,N/A,	 ,Clear
1497408420,6/13/2017 7:47 PM,89.6 °F,8.6 °F,5%,29.78 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1497412020,6/13/2017 8:47 PM,84.2 °F,15.8 °F,8%,29.79 in,10.0 mi,WSW,4.6 mph,  -,N/A,	 ,Clear
1497271620,6/12/2017 5:47 AM,69.8 °F,33.8 °F,27%,29.87 in,10.0 mi,South,4.6 mph,  -,N/A,	 ,Clear
1497275220,6/12/2017 6:47 AM,73.4 °F,41.0 °F,31%,29.89 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497278820,6/12/2017 7:47 AM,77.0 °F,42.8 °F,29%,29.90 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497282420,6/12/2017 8:47 AM,80.6 °F,41.0 °F,24%,29.91 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Clear
1497286020,6/12/2017 9:47 AM,82.4 °F,39.2 °F,21%,29.91 in,10.0 mi,SSW,5.8 mph,  -,N/A,	 ,Clear
1497289620,6/12/2017 10:47 AM,84.2 °F,41.0 °F,22%,29.91 in,10.0 mi,SSW,11.5 mph,  -,N/A,	 ,Clear
1497293220,6/12/2017 11:47 AM,86.0 °F,41.0 °F,20%,29.90 in,10.0 mi,South,11.5 mph,  -,N/A,	 ,Clear
1497304020,6/12/2017 2:47 PM,91.4 °F,35.6 °F,14%,29.83 in,10.0 mi,WSW,10.4 mph,  -,N/A,	 ,Clear
1497307620,6/12/2017 3:47 PM,91.4 °F,32.0 °F,12%,29.81 in,10.0 mi,WSW,8.1 mph,  -,N/A,	 ,Clear
1497311220,6/12/2017 4:47 PM,91.4 °F,30.2 °F,11%,29.80 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1497314820,6/12/2017 5:47 PM,91.4 °F,24.8 °F,9%,29.79 in,10.0 mi,North,  -,  -,N/A,	 ,Clear
1497318420,6/12/2017 6:47 PM,89.6 °F,24.8 °F,10%,29.79 in,10.0 mi,WSW,10.4 mph,  -,N/A,	 ,Clear
1497322020,6/12/2017 7:47 PM,86.0 °F,19.4 °F,9%,29.79 in,10.0 mi,WSW,10.4 mph,  -,N/A,	 ,Clear
1497325620,6/12/2017 8:47 PM,84.2 °F,17.6 °F,8%,29.81 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Clear
1497185220,6/11/2017 5:47 AM,71.6 °F,48.2 °F,43%,29.77 in,10.0 mi,ENE,8.1 mph,  -,N/A,	 ,Clear
1497188820,6/11/2017 6:47 AM,75.2 °F,46.4 °F,36%,29.78 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Clear
1497192420,6/11/2017 7:47 AM,82.4 °F,42.8 °F,25%,29.80 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1497196020,6/11/2017 8:47 AM,86.0 °F,35.6 °F,17%,29.81 in,10.0 mi,SSE,11.5 mph,  -,N/A,	 ,Clear
1497199620,6/11/2017 9:47 AM,87.8 °F,35.6 °F,16%,29.80 in,10.0 mi,SSE,13.8 mph,  -,N/A,	 ,Clear
1497203220,6/11/2017 10:47 AM,91.4 °F,33.8 °F,13%,29.79 in,10.0 mi,South,17.3 mph,25.3 mph,N/A,	 ,Clear
1497206820,6/11/2017 11:47 AM,95.0 °F,33.8 °F,12%,29.78 in,10.0 mi,South,11.5 mph,33.4 mph,N/A,	 ,Clear
1497210420,6/11/2017 12:47 PM,95.0 °F,35.6 °F,12%,29.76 in,10.0 mi,South,23.0 mph,29.9 mph,N/A,	 ,Clear
1497214020,6/11/2017 1:47 PM,98.6 °F,33.8 °F,10%,29.75 in,10.0 mi,South,19.6 mph,28.8 mph,N/A,	 ,Clear
1497217620,6/11/2017 2:47 PM,96.8 °F,35.6 °F,12%,29.73 in,10.0 mi,South,13.8 mph,26.5 mph,N/A,	 ,Clear
1497221220,6/11/2017 3:47 PM,98.6 °F,35.6 °F,11%,29.71 in,10.0 mi,SSW,27.6 mph,33.4 mph,N/A,	 ,Clear
1497224820,6/11/2017 4:47 PM,98.6 °F,35.6 °F,11%,29.70 in,10.0 mi,SW,19.6 mph,27.6 mph,N/A,	 ,Clear
1497228420,6/11/2017 5:47 PM,96.8 °F,33.8 °F,11%,29.70 in,10.0 mi,SSW,19.6 mph,27.6 mph,N/A,	 ,Clear
1497232020,6/11/2017 6:47 PM,95.0 °F,33.8 °F,12%,29.71 in,10.0 mi,SW,16.1 mph,24.2 mph,N/A,	 ,Clear
1497235620,6/11/2017 7:47 PM,91.4 °F,30.2 °F,11%,29.73 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Clear
1497239220,6/11/2017 8:47 PM,86.0 °F,28.4 °F,12%,29.75 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Clear
1497098820,6/10/2017 5:47 AM,77.0 °F,33.8 °F,21%,29.78 in,10.0 mi,SSE,11.5 mph,  -,N/A,	 ,Clear
1497102420,6/10/2017 6:47 AM,78.8 °F,33.8 °F,20%,29.79 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Clear
1497106020,6/10/2017 7:47 AM,84.2 °F,41.0 °F,22%,29.79 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1497109620,6/10/2017 8:47 AM,86.0 °F,32.0 °F,14%,29.80 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Clear
1497113220,6/10/2017 9:47 AM,87.8 °F,37.4 °F,17%,29.80 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Clear
1497116820,6/10/2017 10:47 AM,91.4 °F,35.6 °F,14%,29.80 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Clear
1497120420,6/10/2017 11:47 AM,93.2 °F,33.8 °F,12%,29.78 in,10.0 mi,SSW,11.5 mph,  -,N/A,	 ,Clear
1497124020,6/10/2017 12:47 PM,96.8 °F,32.0 °F,10%,29.76 in,10.0 mi,SSW,13.8 mph,  -,N/A,	 ,Clear
1497127620,6/10/2017 1:47 PM,98.6 °F,28.4 °F,8%,29.74 in,10.0 mi,South,18.4 mph,  -,N/A,	 ,Clear
1497131220,6/10/2017 2:47 PM,100.4 °F,21.2 °F,6%,29.71 in,10.0 mi,SSW,18.4 mph,28.8 mph,N/A,	 ,Clear
1497138420,6/10/2017 4:47 PM,100.4 °F,23.0 °F,6%,29.65 in,10.0 mi,SW,13.8 mph,  -,N/A,	 ,Clear
1497142020,6/10/2017 5:47 PM,100.4 °F,28.4 °F,8%,29.64 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Clear
1497145620,6/10/2017 6:47 PM,100.4 °F,24.8 °F,7%,29.64 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Clear
1497149220,6/10/2017 7:47 PM,95.0 °F,23.0 °F,8%,29.65 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Clear
1497152820,6/10/2017 8:47 PM,91.4 °F,23.0 °F,8%,29.67 in,10.0 mi,SW,9.2 mph,  -,N/A,	 ,Clear
1497012420,6/9/2017 5:47 AM,73.4 °F,44.6 °F,36%,29.82 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Clear
1497016020,6/9/2017 6:47 AM,78.8 °F,44.6 °F,30%,29.83 in,10.0 mi,East,3.5 mph,  -,N/A,	 ,Clear
1497019620,6/9/2017 7:47 AM,84.2 °F,46.4 °F,27%,29.84 in,10.0 mi,East,3.5 mph,  -,N/A,	 ,Clear
1497023220,6/9/2017 8:47 AM,89.6 °F,41.0 °F,18%,29.85 in,10.0 mi,East,3.5 mph,  -,N/A,	 ,Clear
1497026820,6/9/2017 9:47 AM,93.2 °F,35.6 °F,13%,29.84 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1497030420,6/9/2017 10:47 AM,96.8 °F,33.8 °F,11%,29.83 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1497034020,6/9/2017 11:47 AM,98.6 °F,32.0 °F,10%,29.82 in,10.0 mi,WSW,6.9 mph,  -,N/A,	 ,Clear
1497037620,6/9/2017 12:47 PM,98.6 °F,32.0 °F,10%,29.79 in,10.0 mi,WSW,9.2 mph,  -,N/A,	 ,Clear
1497041220,6/9/2017 1:47 PM,102.2 °F,32.0 °F,9%,29.76 in,10.0 mi,WSW,10.4 mph,  -,N/A,	 ,Clear
1497044820,6/9/2017 2:47 PM,102.2 °F,32.0 °F,9%,29.74 in,10.0 mi,South,5.8 mph,  -,N/A,	 ,Clear
1497048420,6/9/2017 3:47 PM,104.0 °F,33.8 °F,9%,29.70 in,10.0 mi,West,4.6 mph,  -,N/A,	 ,Clear
1497052020,6/9/2017 4:47 PM,104.0 °F,32.0 °F,8%,29.68 in,10.0 mi,WNW,12.7 mph,  -,N/A,	 ,Clear
1497055620,6/9/2017 5:47 PM,104.0 °F,30.2 °F,8%,29.67 in,10.0 mi,WSW,11.5 mph,  -,N/A,	 ,Clear
1497059220,6/9/2017 6:47 PM,102.2 °F,32.0 °F,9%,29.68 in,10.0 mi,West,12.7 mph,  -,N/A,	 ,Clear
1497062820,6/9/2017 7:47 PM,98.6 °F,33.8 °F,10%,29.68 in,10.0 mi,WSW,12.7 mph,  -,N/A,	 ,Clear
1497067200,6/9/2017 9:00 PM,95.0 °F,33.8 °F,12%,29.69 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Clear
1496926020,6/8/2017 5:47 AM,73.4 °F,42.8 °F,33%,29.89 in,10.0 mi,NE,4.6 mph,  -,N/A,	 ,Clear
1496929620,6/8/2017 6:47 AM,82.4 °F,39.2 °F,21%,29.90 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Clear
1496933220,6/8/2017 7:47 AM,84.2 °F,41.0 °F,22%,29.91 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1496936820,6/8/2017 8:47 AM,87.8 °F,30.2 °F,13%,29.93 in,10.0 mi,WSW,4.6 mph,  -,N/A,	 ,Clear
1496940420,6/8/2017 9:47 AM,91.4 °F,26.6 °F,10%,29.93 in,10.0 mi,WSW,4.6 mph,  -,N/A,	 ,Clear
1496944020,6/8/2017 10:47 AM,95.0 °F,24.8 °F,8%,29.93 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1496947620,6/8/2017 11:47 AM,96.8 °F,21.2 °F,7%,29.91 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1496951220,6/8/2017 12:47 PM,100.4 °F,23.0 °F,6%,29.89 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1496954820,6/8/2017 1:47 PM,100.4 °F,24.8 °F,7%,29.86 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1496958420,6/8/2017 2:47 PM,102.2 °F,26.6 °F,7%,29.83 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Clear
1496962020,6/8/2017 3:47 PM,102.2 °F,28.4 °F,7%,29.80 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Clear
1496965620,6/8/2017 4:47 PM,102.2 °F,30.2 °F,8%,29.78 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Clear
1496969220,6/8/2017 5:47 PM,102.2 °F,30.2 °F,8%,29.77 in,10.0 mi,West,16.1 mph,  -,N/A,	 ,Clear
1496972820,6/8/2017 6:47 PM,98.6 °F,32.0 °F,10%,29.77 in,10.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
